<<<<<<< HEAD
Year,Team,Conf,NetRtg,ORtg,DRtg,AdjT
2022,Tulsa,Amer,-0.27,103.6,103.9,66.5,,,,,,,,,,,,,,,
2022,Wright St.,Horz,-0.28,106.3,106.6,68.9,,,,,,,,,,,,,,,
2022,Fordham,A10,-0.43,94.7,95.1,67.6,,,,,,,,,,,,,,,
2022,Weber St.,BSky,-0.48,103.3,103.8,69.5,,,,,,,,,,,,,,,
2022,Georgetown,BE,-0.48,104.9,105.4,70.1,,,,,,,,,,,,,,,
2022,Norfolk St.,MEAC,-0.49,102.1,102.6,66.8,,,,,,,,,,,,,,,
2022,UC Riverside,BW,-0.58,100.3,100.9,65.3,,,,,,,,,,,,,,,
2022,UNC Greensboro,SC,-0.66,100.5,101.2,62.2,,,,,,,,,,,,,,,
2022,East Carolina,Amer,-0.86,102.7,103.5,67.7,,,,,,,,,,,,,,,
2022,Portland,WCC,-0.89,102.7,103.6,69.1,,,,,,,,,,,,,,,
2022,Arkansas St.,SB,-1.12,99.9,101.0,68.3,,,,,,,,,,,,,,,
2022,Samford,SC,-1.12,105.0,106.1,69.1,,,,,,,,,,,,,,,
2022,Louisiana,SB,-1.15,101.5,102.6,69.6,,,,,,,,,,,,,,,
2022,Navy,Pat,-1.19,95.3,96.5,64.7,,,,,,,,,,,,,,,
2022,Massachusetts,A10,-1.22,111.8,113.0,69.1,,,,,,,,,,,,,,,
2022,East Tennessee St.,SC,-1.25,107.7,108.9,65.3,,,,,,,,,,,,,,,
2022,Texas Southern,SWAC,-1.28,97.6,98.9,68.2,,,,,,,,,,,,,,,
2022,Oakland,Horz,-1.31,102.9,104.2,67.4,,,,,,,,,,,,,,,
2022,Niagara,MAAC,-1.47,100.3,101.8,64.3,,,,,,,,,,,,,,,
2022,Illinois St.,MVC,-1.5,105.0,106.5,68.0,,,,,,,,,,,,,,,
2022,Troy,SB,-1.59,98.7,100.3,67.0,,,,,,,,,,,,,,,
2022,Cornell,Ivy,-1.62,103.4,105.0,71.7,,,,,,,,,,,,,,,
2022,Old Dominion,CUSA,-1.69,100.9,102.6,64.3,,,,,,,,,,,,,,,
2022,Pittsburgh,ACC,-1.76,99.7,101.5,64.0,,,,,,,,,,,,,,,
2022,Mercer,SC,-1.81,105.6,107.4,64.7,,,,,,,,,,,,,,,
2022,Cleveland St.,Horz,-1.98,103.3,105.3,67.8,,,,,,,,,,,,,,,
2022,Northern Kentucky,Horz,-2.09,100.9,103.0,64.1,,,,,,,,,,,,,,,
2022,Dartmouth,Ivy,-2.43,98.6,101.1,64.7,,,,,,,,,,,,,,,
2022,Bellarmine,ASun,-2.48,107.9,110.4,62.0,,,,,,,,,,,,,,,
2022,Charlotte,CUSA,-2.52,104.9,107.4,65.5,,,,,,,,,,,,,,,
2022,Valparaiso,MVC,-2.63,102.7,105.4,65.1,,,,,,,,,,,,,,,
2022,Loyola Marymount,WCC,-2.71,105.8,108.5,65.9,,,,,,,,,,,,,,,
2022,Brown,Ivy,-2.75,100.3,103.0,67.3,,,,,,,,,,,,,,,
2022,Nicholls St.,Slnd,-2.79,100.8,103.6,69.8,,,,,,,,,,,,,,,
2022,Fairfield,MAAC,-2.85,100.6,103.5,64.3,,,,,,,,,,,,,,,
2022,Marist,MAAC,-2.88,100.8,103.7,66.2,,,,,,,,,,,,,,,
2022,Florida Gulf Coast,ASun,-2.96,104.4,107.4,70.2,,,,,,,,,,,,,,,
2022,UNC Asheville,BSth,-2.97,102.3,105.3,66.8,,,,,,,,,,,,,,,
2022,South Dakota,Sum,-3.05,104.4,107.5,65.7,,,,,,,,,,,,,,,
2022,Penn,Ivy,-3.34,106.2,109.5,67.6,,,,,,,,,,,,,,,
2022,Tarleton St.,WAC,-3.39,99.6,103.0,63.1,,,,,,,,,,,,,,,
2022,Campbell,BSth,-3.46,100.7,104.2,62.4,,,,,,,,,,,,,,,
2022,UMKC,Sum,-3.55,100.0,103.5,67.4,,,,,,,,,,,,,,,
2022,Southern,SWAC,-3.63,96.7,100.3,69.9,,,,,,,,,,,,,,,
2022,Northern Colorado,BSky,-3.82,107.7,111.5,69.6,,,,,,,,,,,,,,,
2022,Eastern Washington,BSky,-3.86,104.1,107.9,69.7,,,,,,,,,,,,,,,
2022,Boston University,Pat,-3.99,105.4,109.4,65.1,,,,,,,,,,,,,,,
2022,Georgia,SEC,-3.99,106.7,110.6,68.6,,,,,,,,,,,,,,,
2022,Rice,CUSA,-4.15,105.6,109.7,67.5,,,,,,,,,,,,,,,
2022,UC Davis,BW,-4.24,97.9,102.1,67.1,,,,,,,,,,,,,,,
2022,UT Arlington,SB,-4.28,97.7,102.0,65.2,,,,,,,,,,,,,,,
2022,Kennesaw St.,ASun,-4.32,104.7,109.0,66.2,,,,,,,,,,,,,,,
2022,Rider,MAAC,-4.4,99.2,103.6,66.9,,,,,,,,,,,,,,,
2022,Cal Baptist,WAC,-4.41,98.8,103.2,67.4,,,,,,,,,,,,,,,
2022,George Washington,A10,-4.46,99.3,103.8,68.9,,,,,,,,,,,,,,,
2022,James Madison,CAA,-4.66,102.6,107.3,68.8,,,,,,,,,,,,,,,
2022,Harvard,Ivy,-4.68,97.8,102.4,67.2,,,,,,,,,,,,,,,
2022,La Salle,A10,-4.68,98.9,103.6,67.2,,,,,,,,,,,,,,,
2022,Indiana St.,MVC,-4.78,98.3,103.0,69.2,,,,,,,,,,,,,,,
2022,Quinnipiac,MAAC,-4.96,102.9,107.9,68.8,,,,,,,,,,,,,,,
2022,San Diego,WCC,-5.01,96.3,101.3,65.6,,,,,,,,,,,,,,,
2022,Oregon St.,P12,-5.36,105.4,110.8,66.6,,,,,,,,,,,,,,,
2022,Howard,MEAC,-5.45,100.3,105.7,70.4,,,,,,,,,,,,,,,
2022,LIU,NEC,-5.51,99.7,105.2,72.4,,,,,,,,,,,,,,,
2022,Detroit Mercy,Horz,-5.57,105.6,111.2,64.9,,,,,,,,,,,,,,,
2022,Purdue Fort Wayne,Horz,-5.67,98.6,104.3,68.4,,,,,,,,,,,,,,,
2022,Marshall,CUSA,-5.74,101.2,106.9,72.3,,,,,,,,,,,,,,,
2022,Siena,MAAC,-5.77,98.1,103.9,66.3,,,,,,,,,,,,,,,
2022,UMBC,AE,-6.01,103.8,109.8,68.3,,,,,,,,,,,,,,,
2022,The Citadel,SC,-6.04,101.2,107.2,70.5,,,,,,,,,,,,,,,
2022,High Point,BSth,-6.16,98.4,104.5,66.5,,,,,,,,,,,,,,,
2022,New Hampshire,AE,-6.32,103.0,109.4,62.3,,,,,,,,,,,,,,,
2022,Southeast Missouri St.,OVC,-6.41,104.1,110.5,71.8,,,,,,,,,,,,,,,
2022,Texas A&M Corpus Chris,Slnd,-6.55,96.6,103.2,69.4,,,,,,,,,,,,,,,
2022,Mount St. Mary's,NEC,-6.56,96.1,102.6,63.3,,,,,,,,,,,,,,,
2022,Elon,CAA,-6.58,99.9,106.5,65.8,,,,,,,,,,,,,,,
2022,Montana,BSky,-6.67,100.2,106.8,65.3,,,,,,,,,,,,,,,
2022,UMass Lowell,AE,-6.7,96.2,102.9,67.5,,,,,,,,,,,,,,,
2022,Western Illinois,Sum,-6.77,100.4,107.1,70.6,,,,,,,,,,,,,,,
2022,Stony Brook,AE,-6.77,104.1,110.9,68.2,,,,,,,,,,,,,,,
2022,South Florida,Amer,-6.83,90.9,97.7,65.0,,,,,,,,,,,,,,,
2022,Georgia Southern,SB,-7.3,96.1,103.4,66.0,,,,,,,,,,,,,,,
2022,Youngstown St.,Horz,-7.49,102.8,110.3,66.6,,,,,,,,,,,,,,,
2022,Northeastern,CAA,-7.65,97.0,104.6,64.4,,,,,,,,,,,,,,,
2022,Portland St.,BSky,-7.69,95.7,103.4,71.0,,,,,,,,,,,,,,,
2022,Manhattan,MAAC,-7.73,100.5,108.2,68.6,,,,,,,,,,,,,,,
2022,Canisius,MAAC,-7.8,97.4,105.2,68.2,,,,,,,,,,,,,,,
2022,Tennessee Tech,OVC,-7.94,99.9,107.8,69.3,,,,,,,,,,,,,,,
2022,Eastern Kentucky,ASun,-7.95,101.2,109.2,70.9,,,,,,,,,,,,,,,
2022,UC San Diego,BW,-8.0,101.6,109.6,67.9,,,,,,,,,,,,,,,
2022,USC Upstate,BSth,-8.05,102.2,110.3,68.6,,,,,,,,,,,,,,,
2022,Presbyterian,BSth,-8.06,96.4,104.5,64.1,,,,,,,,,,,,,,,
2022,Lipscomb,ASun,-8.09,102.3,110.3,69.2,,,,,,,,,,,,,,,
2022,Alcorn St.,SWAC,-8.09,97.3,105.4,67.8,,,,,,,,,,,,,,,
2022,Miami OH,MAC,-8.17,103.5,111.7,67.7,,,,,,,,,,,,,,,
2022,Ball St.,MAC,-8.39,101.4,109.8,69.9,,,,,,,,,,,,,,,
2022,Louisiana Monroe,SB,-8.4,101.0,109.4,67.7,,,,,,,,,,,,,,,
2022,Air Force,MWC,-8.48,95.5,104.0,63.2,,,,,,,,,,,,,,,
2022,New Orleans,Slnd,-8.5,97.0,105.5,72.2,,,,,,,,,,,,,,,
2022,Loyola MD,Pat,-8.58,96.4,104.9,64.6,,,,,,,,,,,,,,,
2022,North Florida,ASun,-8.63,97.2,105.8,67.7,,,,,,,,,,,,,,,
2022,Tennessee St.,OVC,-8.63,98.0,106.6,67.5,,,,,,,,,,,,,,,
2022,Southeastern Louisiana,Slnd,-8.72,102.8,111.5,70.6,,,,,,,,,,,,,,,
2022,FIU,CUSA,-8.8,97.3,106.1,66.7,,,,,,,,,,,,,,,
2022,Cal St. Bakersfield,BW,-9.11,97.5,106.6,64.4,,,,,,,,,,,,,,,
2022,Jackson St.,SWAC,-9.2,93.3,102.5,63.7,,,,,,,,,,,,,,,
2022,Pepperdine,WCC,-9.7,97.4,107.1,69.9,,,,,,,,,,,,,,,
2022,Duquesne,A10,-9.85,98.8,108.7,65.9,,,,,,,,,,,,,,,
2022,Prairie View A&M,SWAC,-9.94,97.1,107.0,70.3,,,,,,,,,,,,,,,
2022,Hartford,AE,-10.05,101.1,111.2,67.2,,,,,,,,,,,,,,,
2022,Radford,BSth,-10.2,95.3,105.5,64.1,,,,,,,,,,,,,,,
2022,Bowling Green,MAC,-10.22,102.8,113.0,72.8,,,,,,,,,,,,,,,
2022,North Carolina Central,MEAC,-10.34,96.7,107.0,67.6,,,,,,,,,,,,,,,
2022,Albany,AE,-10.47,92.2,102.7,65.2,,,,,,,,,,,,,,,
2022,Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,,,,,,,,,,,,,,,
2022,San Jose St.,MWC,-10.62,98.9,109.5,65.4,,,,,,,,,,,,,,,
2022,North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,,,,,,,,,,,,,,,
2022,Binghamton,AE,-10.76,94.9,105.6,67.1,,,,,,,,,,,,,,,
2022,Austin Peay,OVC,-10.83,94.8,105.6,64.6,,,,,,,,,,,,,,,
2022,Morgan St.,MEAC,-10.97,94.4,105.4,71.9,,,,,,,,,,,,,,,
2022,Pacific,WCC,-10.97,95.0,106.0,68.2,,,,,,,,,,,,,,,
2022,Denver,Sum,-11.08,99.8,110.9,66.4,,,,,,,,,,,,,,,
2022,Army,Pat,-11.12,96.5,107.6,68.8,,,,,,,,,,,,,,,
2022,Western Carolina,SC,-11.29,99.0,110.3,68.2,,,,,,,,,,,,,,,
2022,Northern Illinois,MAC,-11.34,92.8,104.1,67.0,,,,,,,,,,,,,,,
2022,SIU Edwardsville,OVC,-11.47,94.0,105.5,68.5,,,,,,,,,,,,,,,
2022,Merrimack,NEC,-11.55,94.2,105.7,62.2,,,,,,,,,,,,,,,
2022,Coppin St.,MEAC,-11.71,92.0,103.7,72.2,,,,,,,,,,,,,,,
2022,UT Rio Grande Valley,WAC,-11.8,99.9,111.7,71.8,,,,,,,,,,,,,,,
2022,Lehigh,Pat,-12.07,98.1,110.2,68.1,,,,,,,,,,,,,,,
2022,Grambling St.,SWAC,-12.31,93.7,106.0,69.3,,,,,,,,,,,,,,,
2022,Stetson,ASun,-12.44,96.6,109.0,65.7,,,,,,,,,,,,,,,
2022,St. Thomas,Sum,-12.51,106.6,119.1,65.3,,,,,,,,,,,,,,,
2022,South Carolina St.,MEAC,-12.56,93.3,105.8,70.0,,,,,,,,,,,,,,,
2022,Tennessee Martin,OVC,-12.64,96.0,108.7,68.9,,,,,,,,,,,,,,,
2022,Cal Poly,BW,-12.72,93.0,105.8,64.6,,,,,,,,,,,,,,,
2022,Florida A&M,SWAC,-12.73,94.9,107.6,65.5,,,,,,,,,,,,,,,
2022,McNeese St.,Slnd,-12.97,97.7,110.7,69.6,,,,,,,,,,,,,,,
2022,Alabama St.,SWAC,-13.19,97.1,110.3,69.4,,,,,,,,,,,,,,,
2022,UTSA,CUSA,-13.2,94.3,107.5,68.7,,,,,,,,,,,,,,,
2022,Maryland Eastern Shore,MEAC,-13.21,89.7,102.9,67.9,,,,,,,,,,,,,,,
2022,Alabama A&M,SWAC,-13.5,87.3,100.8,66.6,,,,,,,,,,,,,,,
2022,North Alabama,ASun,-13.57,90.2,103.8,67.7,,,,,,,,,,,,,,,
2022,Eastern Michigan,MAC,-13.6,93.7,107.4,69.2,,,,,,,,,,,,,,,
2022,Sacramento St.,BSky,-13.72,95.1,108.8,64.3,,,,,,,,,,,,,,,
2022,Central Michigan,MAC,-13.77,96.2,110.0,67.5,,,,,,,,,,,,,,,
2022,Central Arkansas,ASun,-14.14,98.7,112.9,71.9,,,,,,,,,,,,,,,
2022,Sacred Heart,NEC,-14.17,101.3,115.5,67.4,,,,,,,,,,,,,,,
2022,Evansville,MVC,-14.19,92.6,106.8,64.1,,,,,,,,,,,,,,,
2022,Lafayette,Pat,-14.41,97.1,111.5,64.8,,,,,,,,,,,,,,,
2022,Idaho,BSky,-14.6,99.2,113.8,70.0,,,,,,,,,,,,,,,
2022,Saint Francis,NEC,-14.61,95.1,109.7,67.3,,,,,,,,,,,,,,,
2022,Hampton,BSth,-15.02,90.6,105.6,69.1,,,,,,,,,,,,,,,
2022,Robert Morris,Horz,-15.16,98.4,113.6,66.7,,,,,,,,,,,,,,,
2022,Little Rock,SB,-15.18,96.9,112.1,66.7,,,,,,,,,,,,,,,
2022,Western Michigan,MAC,-15.21,96.9,112.1,64.0,,,,,,,,,,,,,,,
2022,Northwestern St.,Slnd,-15.42,98.4,113.8,71.2,,,,,,,,,,,,,,,
2022,American,Pat,-16.2,94.4,110.6,64.9,,,,,,,,,,,,,,,
2022,Cal St. Northridge,BW,-16.2,93.9,110.2,64.9,,,,,,,,,,,,,,,
2022,Bethune Cookman,SWAC,-16.68,93.1,109.8,65.8,,,,,,,,,,,,,,,
2022,Northern Arizona,BSky,-16.91,95.5,112.4,65.1,,,,,,,,,,,,,,,
2022,Milwaukee,Horz,-17.04,91.7,108.8,66.8,,,,,,,,,,,,,,,
2022,Bucknell,Pat,-17.09,99.9,117.0,67.7,,,,,,,,,,,,,,,
2022,William & Mary,CAA,-17.33,90.2,107.5,68.8,,,,,,,,,,,,,,,
2022,Idaho St.,BSky,-17.54,93.9,111.4,63.9,,,,,,,,,,,,,,,
2022,Chicago St.,WAC,-17.64,95.5,113.1,65.6,,,,,,,,,,,,,,,
2022,Southern Miss,CUSA,-17.85,94.0,111.8,67.1,,,,,,,,,,,,,,,
2022,NJIT,AE,-18.31,89.4,107.7,66.0,,,,,,,,,,,,,,,
2022,Green Bay,Horz,-18.52,91.9,110.4,64.7,,,,,,,,,,,,,,,
2022,Nebraska Omaha,Sum,-18.66,97.8,116.4,69.9,,,,,,,,,,,,,,,
2022,Fairleigh Dickinson,NEC,-19.7,94.8,114.5,69.6,,,,,,,,,,,,,,,
2022,Central Connecticut,NEC,-19.71,91.5,111.2,64.6,,,,,,,,,,,,,,,
2022,Charleston Southern,BSth,-19.94,92.3,112.2,68.9,,,,,,,,,,,,,,,
2022,North Dakota,Sum,-19.95,96.6,116.5,67.4,,,,,,,,,,,,,,,
2022,Holy Cross,Pat,-20.07,91.2,111.3,67.1,,,,,,,,,,,,,,,
2022,Lamar,WAC,-20.15,92.0,112.2,66.1,,,,,,,,,,,,,,,
2022,Columbia,Ivy,-21.02,93.2,114.2,69.5,,,,,,,,,,,,,,,
2022,Arkansas Pine Bluff,SWAC,-21.52,97.8,119.3,67.1,,,,,,,,,,,,,,,
2022,Incarnate Word,Slnd,-21.92,94.8,116.7,64.6,,,,,,,,,,,,,,,
2022,Maine,AE,-22.06,92.2,114.3,66.2,,,,,,,,,,,,,,,
2022,Mississippi Valley St.,SWAC,-22.53,92.7,115.3,70.8,,,,,,,,,,,,,,,
2022,Delaware St.,MEAC,-24.29,86.2,110.5,68.4,,,,,,,,,,,,,,,
2022,Eastern Illinois,OVC,-25.72,83.2,108.9,64.7,,,,,,,,,,,,,,,
2022,IUPUI,Horz,-31.57,79.4,110.9,62.3,,,,,,,,,,,,,,,
2023,Connecticut,BE,29.86,120.8,90.9,66.6,,,,,,,,,,,,,,,
2023,Houston,Amer,27.72,118.1,90.4,63.5,,,,,,,,,,,,,,,
2023,UCLA,P12,27.29,115.2,88.0,66.1,,,,,,,,,,,,,,,
2023,Alabama,SEC,27.28,115.5,88.2,72.6,,,,,,,,,,,,,,,
2023,Texas,B12,24.43,116.5,92.1,68.8,,,,,,,,,,,,,,,
2023,Tennessee,SEC,23.8,111.3,87.5,65.1,,,,,,,,,,,,,,,
2023,Purdue,B10,23.24,117.7,94.5,64.2,,,,,,,,,,,,,,,
2023,Gonzaga,WCC,23.02,122.3,99.3,70.3,,,,,,,,,,,,,,,
2023,Kansas,B12,22.85,114.6,91.8,69.2,,,,,,,,,,,,,,,
2023,Marquette,BE,22.38,119.1,96.7,68.1,,,,,,,,,,,,,,,
2023,Arizona,P12,21.9,118.2,96.3,72.0,,,,,,,,,,,,,,,
2023,Creighton,BE,21.83,115.0,93.2,67.8,,,,,,,,,,,,,,,
2023,Saint Mary's,WCC,21.24,112.6,91.4,61.6,,,,,,,,,,,,,,,
2023,San Diego St.,MWC,20.34,110.8,90.4,65.7,,,,,,,,,,,,,,,
2023,Xavier,BE,19.95,118.5,98.6,70.5,,,,,,,,,,,,,,,
2023,Baylor,B12,19.68,121.3,101.6,66.5,,,,,,,,,,,,,,,
2023,Florida Atlantic,CUSA,19.38,115.1,95.7,67.6,,,,,,,,,,,,,,,
2023,Duke,ACC,19.35,113.2,93.9,64.9,,,,,,,,,,,,,,,
2023,West Virginia,B12,18.82,116.9,98.1,68.5,,,,,,,,,,,,,,,
2023,Memphis,Amer,18.53,114.6,96.1,71.1,,,,,,,,,,,,,,,
2023,Kansas St.,B12,18.51,113.5,95.0,70.1,,,,,,,,,,,,,,,
2023,Arkansas,SEC,18.05,112.1,94.0,69.6,,,,,,,,,,,,,,,
2023,Maryland,B10,17.99,113.5,95.6,64.2,,,,,,,,,,,,,,,
2023,Miami FL,ACC,17.94,119.1,101.2,68.8,,,,,,,,,,,,,,,
2023,TCU,B12,17.78,112.1,94.3,69.7,,,,,,,,,,,,,,,
2023,Michigan St.,B10,17.61,114.2,96.6,64.7,,,,,,,,,,,,,,,
2023,Kentucky,SEC,17.4,116.2,98.8,65.8,,,,,,,,,,,,,,,
2023,Utah St.,MWC,17.39,116.3,98.9,68.6,,,,,,,,,,,,,,,
2023,Iowa St.,B12,17.04,108.1,91.0,64.1,,,,,,,,,,,,,,,
2023,Indiana,B10,17.03,114.2,97.2,67.8,,,,,,,,,,,,,,,
2023,North Texas,CUSA,16.89,111.0,94.1,59.1,,,,,,,,,,,,,,,
2023,Auburn,SEC,16.77,112.5,95.7,67.6,,,,,,,,,,,,,,,
2023,Texas A&M,SEC,16.71,113.7,97.0,65.9,,,,,,,,,,,,,,,
2023,Virginia,ACC,16.37,110.8,94.5,61.5,,,,,,,,,,,,,,,
2023,Illinois,B10,16.22,111.1,94.9,69.5,,,,,,,,,,,,,,,
2023,Penn St.,B10,16.04,117.2,101.1,64.3,,,,,,,,,,,,,,,
2023,Boise St.,MWC,15.85,110.9,95.1,66.2,,,,,,,,,,,,,,,
2023,Northwestern,B10,15.59,109.9,94.3,64.4,,,,,,,,,,,,,,,
2023,Rutgers,B10,15.53,106.3,90.8,65.7,,,,,,,,,,,,,,,
2023,Providence,BE,15.39,116.2,100.8,66.7,,,,,,,,,,,,,,,
2023,Iowa,B10,15.39,120.0,104.6,69.5,,,,,,,,,,,,,,,
2023,Oregon,P12,15.13,112.9,97.8,66.6,,,,,,,,,,,,,,,
2023,North Carolina,ACC,15.01,112.2,97.2,68.8,,,,,,,,,,,,,,,
2023,Michigan,B10,14.96,112.3,97.4,67.4,,,,,,,,,,,,,,,
2023,USC,P12,14.85,112.3,97.5,68.0,,,,,,,,,,,,,,,
2023,Oklahoma St.,B12,14.69,106.6,91.9,67.4,,,,,,,,,,,,,,,
2023,UAB,CUSA,14.64,112.5,97.9,70.5,,,,,,,,,,,,,,,
2023,Liberty,ASun,14.54,112.1,97.5,64.8,,,,,,,,,,,,,,,
2023,Ohio St.,B10,14.11,115.7,101.6,65.9,,,,,,,,,,,,,,,
2023,Cincinnati,Amer,13.99,112.0,98.0,68.6,,,,,,,,,,,,,,,
2023,Villanova,BE,13.7,113.4,99.7,63.8,,,,,,,,,,,,,,,
2023,North Carolina St.,ACC,13.55,113.6,100.0,69.0,,,,,,,,,,,,,,,
2023,Mississippi St.,SEC,13.49,104.8,91.4,63.6,,,,,,,,,,,,,,,
2023,Oklahoma,B12,13.41,110.8,97.4,65.2,,,,,,,,,,,,,,,
2023,Arizona St.,P12,13.26,109.0,95.8,68.1,,,,,,,,,,,,,,,
2023,UCF,Amer,13.21,109.0,95.8,64.7,,,,,,,,,,,,,,,
2023,Missouri,SEC,13.07,118.3,105.3,68.7,,,,,,,,,,,,,,,
2023,Seton Hall,BE,13.06,107.2,94.1,66.2,,,,,,,,,,,,,,,
2023,Pittsburgh,ACC,12.86,114.2,101.3,67.3,,,,,,,,,,,,,,,
2023,VCU,A10,12.84,106.6,93.8,67.9,,,,,,,,,,,,,,,
2023,Wisconsin,B10,12.82,106.9,94.1,63.6,,,,,,,,,,,,,,,
2023,Nevada,MWC,12.74,111.8,99.1,65.9,,,,,,,,,,,,,,,
2023,Texas Tech,B12,12.73,111.5,98.7,67.1,,,,,,,,,,,,,,,
2023,Utah Valley,WAC,12.63,107.9,95.3,70.1,,,,,,,,,,,,,,,
2023,Yale,Ivy,12.63,110.1,97.5,66.2,,,,,,,,,,,,,,,
2023,New Mexico,MWC,12.26,114.7,102.5,71.6,,,,,,,,,,,,,,,
2023,Washington St.,P12,12.11,111.3,99.2,64.3,,,,,,,,,,,,,,,
2023,Clemson,ACC,12.04,110.4,98.4,68.1,,,,,,,,,,,,,,,
2023,Drake,MVC,11.9,108.4,96.5,66.3,,,,,,,,,,,,,,,
2023,Colorado,P12,11.86,107.3,95.5,68.7,,,,,,,,,,,,,,,
2023,Charleston,CAA,11.85,110.6,98.7,70.8,,,,,,,,,,,,,,,
2023,Oral Roberts,Sum,11.65,113.9,102.2,70.2,,,,,,,,,,,,,,,
2023,Sam Houston St.,WAC,11.63,105.8,94.1,64.4,,,,,,,,,,,,,,,
2023,Florida,SEC,11.48,107.0,95.5,69.3,,,,,,,,,,,,,,,
2023,Utah,P12,11.46,107.3,95.8,66.0,,,,,,,,,,,,,,,
2023,Iona,MAAC,11.35,110.7,99.4,68.7,,,,,,,,,,,,,,,
2023,BYU,WCC,11.22,108.9,97.7,69.4,,,,,,,,,,,,,,,
2023,Kent St.,MAC,11.2,107.7,96.5,67.7,,,,,,,,,,,,,,,
2023,Dayton,A10,11.12,109.8,98.6,62.2,,,,,,,,,,,,,,,
2023,Virginia Tech,ACC,10.51,113.9,103.4,66.6,,,,,,,,,,,,,,,
2023,Vanderbilt,SEC,10.29,113.9,103.7,66.6,,,,,,,,,,,,,,,
2023,St. John's,BE,10.28,108.3,98.0,73.3,,,,,,,,,,,,,,,
2023,Marshall,SB,9.66,111.0,101.3,71.9,,,,,,,,,,,,,,,
2023,Stanford,P12,9.45,113.8,104.3,65.6,,,,,,,,,,,,,,,
2023,Santa Clara,WCC,9.41,110.3,100.8,69.8,,,,,,,,,,,,,,,
2023,Wake Forest,ACC,9.05,112.1,103.1,69.4,,,,,,,,,,,,,,,
2023,Toledo,MAC,8.83,119.5,110.6,69.5,,,,,,,,,,,,,,,
2023,Louisiana,SB,8.51,111.4,102.9,68.3,,,,,,,,,,,,,,,
2023,Hofstra,CAA,8.39,110.8,102.4,67.1,,,,,,,,,,,,,,,
2023,Bradley,MVC,8.27,106.8,98.5,65.3,,,,,,,,,,,,,,,
2023,Princeton,Ivy,8.04,109.5,101.5,66.9,,,,,,,,,,,,,,,
2023,Furman,SC,8.01,113.5,105.5,68.3,,,,,,,,,,,,,,,
2023,South Alabama,SB,7.65,108.0,100.4,65.6,,,,,,,,,,,,,,,
2023,Nebraska,B10,7.61,106.5,98.8,67.0,,,,,,,,,,,,,,,
2023,UNLV,MWC,7.38,107.1,99.7,69.3,,,,,,,,,,,,,,,
2023,Saint Louis,A10,7.29,111.4,104.1,69.2,,,,,,,,,,,,,,,
2023,San Jose St.,MWC,6.92,109.5,102.6,62.6,,,,,,,,,,,,,,,
2023,James Madison,SB,6.7,106.5,99.8,70.4,,,,,,,,,,,,,,,
2023,Southern Miss,SB,6.51,107.1,100.6,68.6,,,,,,,,,,,,,,,
2023,Indiana St.,MVC,6.51,109.6,103.1,70.3,,,,,,,,,,,,,,,
2023,San Francisco,WCC,6.41,109.7,103.3,68.4,,,,,,,,,,,,,,,
2023,Wichita St.,Amer,6.39,106.6,100.2,66.1,,,,,,,,,,,,,,,
2023,Tulane,Amer,6.23,109.9,103.7,73.0,,,,,,,,,,,,,,,
2023,UC Irvine,BW,6.21,106.8,100.6,69.6,,,,,,,,,,,,,,,
2023,Akron,MAC,6.16,109.5,103.4,65.2,,,,,,,,,,,,,,,
2023,Charlotte,CUSA,5.93,108.4,102.5,60.4,,,,,,,,,,,,,,,
2023,Washington,P12,5.92,105.3,99.4,69.1,,,,,,,,,,,,,,,
2023,Grand Canyon,WAC,5.88,111.9,106.1,65.0,,,,,,,,,,,,,,,
2023,Loyola Marymount,WCC,5.78,109.6,103.8,66.9,,,,,,,,,,,,,,,
2023,Colorado St.,MWC,5.71,111.8,106.1,66.0,,,,,,,,,,,,,,,
2023,Southern Utah,WAC,5.68,109.3,103.6,71.8,,,,,,,,,,,,,,,
2023,UC Santa Barbara,BW,5.68,110.3,104.6,64.7,,,,,,,,,,,,,,,
2023,Montana St.,BSky,5.49,105.1,99.6,66.3,,,,,,,,,,,,,,,
2023,Vermont,AE,5.33,109.5,104.2,64.4,,,,,,,,,,,,,,,
2023,Colgate,Pat,5.24,112.7,107.5,67.5,,,,,,,,,,,,,,,
2023,Middle Tennessee,CUSA,4.99,106.6,101.6,66.8,,,,,,,,,,,,,,,
2023,UNC Greensboro,SC,4.98,103.2,98.3,65.8,,,,,,,,,,,,,,,
2023,Syracuse,ACC,4.93,110.5,105.5,67.3,,,,,,,,,,,,,,,
2023,Butler,BE,4.7,102.7,98.0,65.4,,,,,,,,,,,,,,,
2023,Temple,Amer,4.66,107.2,102.5,65.9,,,,,,,,,,,,,,,
2023,Eastern Washington,BSky,4.65,111.3,106.6,68.5,,,,,,,,,,,,,,,
2023,Mississippi,SEC,4.6,106.5,101.9,66.0,,,,,,,,,,,,,,,
2023,Kennesaw St.,ASun,4.04,105.9,101.8,68.4,,,,,,,,,,,,,,,
2023,Cal St. Fullerton,BW,4.03,104.5,100.5,64.7,,,,,,,,,,,,,,,
2023,Belmont,MVC,3.72,111.2,107.5,68.2,,,,,,,,,,,,,,,
2023,Penn,Ivy,3.72,110.5,106.8,66.8,,,,,,,,,,,,,,,
